,work_year,salary_in_usd,clusters,cluster
8608,2022,54634,3,dark purple
8609,2022,185800,0,light pink
8610,2022,137400,1,pink
8611,2022,245000,2,purple
8612,2022,180000,0,light pink
8613,2022,203500,0,light pink
8614,2022,152000,1,pink
8615,2022,250000,2,purple
8616,2022,63000,3,dark purple
8617,2022,186000,0,light pink
8618,2022,148800,1,pink
8619,2022,128058,1,pink
8620,2022,82000,3,dark purple
8621,2022,110000,1,pink
8622,2022,173000,0,light pink
8623,2022,203500,0,light pink
8624,2022,152000,1,pink
8625,2022,186000,0,light pink
8626,2022,148800,1,pink
8627,2022,158000,1,pink
8628,2022,134000,1,pink
8629,2022,170000,0,light pink
8630,2022,120000,1,pink
8631,2022,200000,0,light pink
8632,2022,150000,1,pink
8633,2022,216200,0,light pink
8634,2022,144100,1,pink
8635,2022,115573,1,pink
8636,2022,89306,3,dark purple
8637,2022,250000,2,purple
8638,2022,63000,3,dark purple
8639,2022,135000,1,pink
8640,2022,85000,3,dark purple
8641,2022,135000,1,pink
8642,2022,85000,3,dark purple
8643,2022,206000,0,light pink
8644,2022,175100,0,light pink
8645,2022,189650,0,light pink
8646,2022,164996,0,light pink
8647,2022,149040,1,pink
8648,2022,113900,1,pink
8649,2022,154000,1,pink
8650,2022,126000,1,pink
8651,2022,200000,0,light pink
8652,2022,150000,1,pink
8653,2022,195700,0,light pink
8654,2022,130500,1,pink
8655,2022,170000,0,light pink
8656,2022,135000,1,pink
8657,2022,98506,3,dark purple
8658,2022,73880,3,dark purple
8659,2022,117000,1,pink
8660,2022,99450,3,dark purple
8661,2022,200000,0,light pink
8662,2022,135000,1,pink
8663,2022,193900,0,light pink
8664,2022,129300,1,pink
8665,2022,55410,3,dark purple
8666,2022,86193,3,dark purple
8667,2022,61566,3,dark purple
8668,2022,175000,0,light pink
8669,2022,130000,1,pink
8670,2022,188100,0,light pink
8671,2022,139860,1,pink
8672,2022,248700,2,purple
8673,2022,167100,0,light pink
8674,2022,123400,1,pink
8675,2022,88100,3,dark purple
8676,2022,50432,3,dark purple
8677,2022,245000,2,purple
8678,2022,205000,0,light pink
8679,2022,141300,1,pink
8680,2022,102100,3,dark purple
8681,2022,141300,1,pink
8682,2022,102100,3,dark purple
8683,2022,50000,3,dark purple
8684,2022,84053,3,dark purple
8685,2022,61566,3,dark purple
8686,2022,250000,2,purple
8687,2022,63000,3,dark purple
8688,2022,189500,0,light pink
8689,2022,140100,1,pink
8690,2022,177600,0,light pink
8691,2022,131300,1,pink
8692,2022,24000,3,dark purple
8693,2022,24000,3,dark purple
8694,2022,250000,2,purple
8695,2022,63000,3,dark purple
8696,2022,202900,0,light pink
8697,2022,131300,1,pink
8698,2022,145000,1,pink
8699,2022,115000,1,pink
8700,2022,115000,1,pink
8701,2022,193900,0,light pink
8702,2022,129300,1,pink
8703,2022,180000,0,light pink
8704,2022,140000,1,pink
8705,2022,216200,0,light pink
8706,2022,144100,1,pink
8707,2022,216000,0,light pink
8708,2022,144000,1,pink
8709,2022,150000,1,pink
8710,2022,50000,3,dark purple
8711,2021,250000,2,purple
8712,2022,84053,3,dark purple
8713,2022,131752,1,pink
8714,2022,48000,3,dark purple
8715,2022,260500,2,purple
8716,2022,175100,0,light pink
8717,2022,210000,0,light pink
8718,2022,100000,3,dark purple
8719,2022,55000,3,dark purple
8720,2022,130000,1,pink
8721,2022,77119,3,dark purple
8722,2022,52008,3,dark purple
8723,2022,206699,0,light pink
8724,2022,99100,3,dark purple
8725,2022,200000,0,light pink
8726,2022,54000,3,dark purple
8727,2022,250000,2,purple
8728,2022,63000,3,dark purple
8729,2022,250000,2,purple
8730,2022,63000,3,dark purple
8731,2022,250000,2,purple
8732,2022,63000,3,dark purple
8733,2022,130000,1,pink
8734,2022,100000,3,dark purple
8735,2022,80000,3,dark purple
8736,2022,160000,1,pink
8737,2022,100000,3,dark purple
8738,2022,221300,0,light pink
8739,2022,148700,1,pink
8740,2022,30000,3,dark purple
8741,2022,28368,3,dark purple
8742,2022,91118,3,dark purple
8743,2022,61566,3,dark purple
8744,2022,60938,3,dark purple
8745,2022,249260,2,purple
8746,2022,185400,0,light pink
8747,2022,170000,0,light pink
8748,2022,130000,1,pink
8749,2022,80036,3,dark purple
8750,2022,128875,1,pink
8751,2022,93700,3,dark purple
8752,2022,180000,0,light pink
8753,2022,100000,3,dark purple
8754,2022,136260,1,pink
8755,2022,109280,1,pink
8756,2022,160000,1,pink
8757,2022,92000,3,dark purple
8758,2022,200000,0,light pink
8759,2022,160000,1,pink
8760,2022,135446,1,pink
8761,2022,104663,1,pink
8762,2022,117000,1,pink
8763,2022,99450,3,dark purple
8764,2022,129000,1,pink
8765,2022,86000,3,dark purple
8766,2022,160000,1,pink
8767,2022,119300,1,pink
8768,2022,100000,3,dark purple
8769,2022,25000,3,dark purple
8770,2022,65257,3,dark purple
8771,2022,200000,0,light pink
8772,2022,180000,0,light pink
8773,2022,153000,1,pink
8774,2022,210000,0,light pink
8775,2022,100000,3,dark purple
8776,2022,150075,1,pink
8777,2022,110925,1,pink
8778,2022,22800,3,dark purple
8779,2022,160000,1,pink
8780,2022,92000,3,dark purple
8781,2022,202900,0,light pink
8782,2022,131300,1,pink
8783,2020,22809,3,dark purple
8784,2022,15000,3,dark purple
8785,2022,175000,0,light pink
8786,2022,135000,1,pink
8787,2022,133766,1,pink
8788,2022,83000,3,dark purple
8789,2022,92350,3,dark purple
8790,2022,67723,3,dark purple
8791,2022,186000,0,light pink
8792,2022,148800,1,pink
8793,2022,112900,1,pink
8794,2022,90320,3,dark purple
8795,2022,240000,2,purple
8796,2022,160000,1,pink
8797,2022,300000,2,purple
8798,2022,200000,0,light pink
8799,2022,65666,3,dark purple
8800,2022,200000,0,light pink
8801,2022,116976,1,pink
8802,2022,92350,3,dark purple
8803,2022,120000,1,pink
8804,2022,112900,1,pink
8805,2022,90320,3,dark purple
8806,2022,145000,1,pink
8807,2022,105400,1,pink
8808,2020,49268,3,dark purple
8809,2022,110820,1,pink
8810,2022,92350,3,dark purple
8811,2022,215300,0,light pink
8812,2022,158200,1,pink
8813,2022,209100,0,light pink
8814,2022,154600,1,pink
8815,2022,115934,1,pink
8816,2022,81666,3,dark purple
8817,2022,175000,0,light pink
8818,2022,155000,1,pink
8819,2022,84053,3,dark purple
8820,2022,164000,0,light pink
8821,2022,132000,1,pink
8822,2022,170000,0,light pink
8823,2022,123000,1,pink
8824,2022,189650,0,light pink
8825,2022,164996,0,light pink
8826,2022,52533,3,dark purple
8827,2022,52533,3,dark purple
8828,2022,115222,1,pink
8829,2022,165400,0,light pink
8830,2022,132320,1,pink
8831,2022,208775,0,light pink
8832,2022,147800,1,pink
8833,2022,136994,1,pink
8834,2022,101570,3,dark purple
8835,2022,128875,1,pink
8836,2022,93700,3,dark purple
8837,2022,35093,3,dark purple
8838,2022,183600,0,light pink
8839,2022,100800,3,dark purple
8840,2022,49253,3,dark purple
8841,2022,36940,3,dark purple
8842,2022,42026,3,dark purple
8843,2022,31520,3,dark purple
8844,2022,84053,3,dark purple
8845,2022,73546,3,dark purple
8846,2022,98506,3,dark purple
8847,2022,86193,3,dark purple
8848,2022,84053,3,dark purple
8849,2022,73546,3,dark purple
8850,2022,189650,0,light pink
8851,2022,164996,0,light pink
8852,2022,42026,3,dark purple
8853,2022,31520,3,dark purple
8854,2022,92350,3,dark purple
8855,2022,73880,3,dark purple
8856,2022,215300,0,light pink
8857,2022,140400,1,pink
8858,2022,63040,3,dark purple
8859,2022,47280,3,dark purple
8860,2022,260000,2,purple
8861,2022,180000,0,light pink
8862,2022,67723,3,dark purple
8863,2022,43096,3,dark purple
8864,2022,63040,3,dark purple
8865,2022,47280,3,dark purple
8866,2022,73880,3,dark purple
8867,2022,55410,3,dark purple
8868,2021,51064,3,dark purple
8869,2022,60000,3,dark purple
8870,2022,82900,3,dark purple
8871,2022,63900,3,dark purple
8872,2022,160000,1,pink
8873,2022,112300,1,pink
8874,2022,241000,2,purple
8875,2022,159000,1,pink
8876,2022,180000,0,light pink
8877,2022,80000,3,dark purple
8878,2022,58000,3,dark purple
8879,2022,58000,3,dark purple
8880,2022,136000,1,pink
8881,2022,108800,1,pink
8882,2022,242000,2,purple
8883,2022,200000,0,light pink
8884,2022,61566,3,dark purple
8885,2022,36940,3,dark purple
8886,2022,73880,3,dark purple
8887,2022,49253,3,dark purple
8888,2022,165220,0,light pink
8889,2022,120160,1,pink
8890,2022,124190,1,pink
8891,2022,90320,3,dark purple
8892,2022,181940,0,light pink
8893,2022,132320,1,pink
8894,2022,220110,0,light pink
8895,2022,160080,1,pink
8896,2022,180000,0,light pink
8897,2022,120000,1,pink
8898,2022,126500,1,pink
8899,2022,106260,1,pink
8900,2022,116000,1,pink
8901,2022,99000,3,dark purple
8902,2022,155000,1,pink
8903,2022,120600,1,pink
8904,2022,130000,1,pink
8905,2022,90000,3,dark purple
8906,2022,170000,0,light pink
8907,2022,150000,1,pink
8908,2022,102100,3,dark purple
8909,2022,84900,3,dark purple
8910,2022,136620,1,pink
8911,2022,99360,3,dark purple
8912,2022,110820,1,pink
8913,2022,98506,3,dark purple
8914,2022,146000,1,pink
8915,2022,123000,1,pink
8916,2022,49253,3,dark purple
8917,2022,43096,3,dark purple
8918,2022,130000,1,pink
8919,2022,110000,1,pink
8920,2022,170000,0,light pink
8921,2022,135000,1,pink
8922,2022,161342,1,pink
8923,2022,137141,1,pink
8924,2022,167000,0,light pink
8925,2022,123000,1,pink
8926,2022,73880,3,dark purple
8927,2022,61566,3,dark purple
8928,2022,211500,0,light pink
8929,2022,138600,1,pink
8930,2022,192400,0,light pink
8931,2022,90700,3,dark purple
8932,2022,130000,1,pink
8933,2022,61300,3,dark purple
8934,2022,130000,1,pink
8935,2022,61300,3,dark purple
8936,2022,160000,1,pink
8937,2022,113000,1,pink
8938,2022,150000,1,pink
8939,2022,95550,3,dark purple
8940,2022,167000,0,light pink
8941,2022,115500,1,pink
8942,2022,112900,1,pink
8943,2022,90320,3,dark purple
8944,2022,112900,1,pink
8945,2022,90320,3,dark purple
8946,2022,165400,0,light pink
8947,2022,132320,1,pink
8948,2022,243900,2,purple
8949,2022,156600,1,pink
8950,2022,136600,1,pink
8951,2022,109280,1,pink
8952,2022,128875,1,pink
8953,2022,93700,3,dark purple
8954,2022,224000,0,light pink
8955,2022,167875,0,light pink
8956,2022,175000,0,light pink
8957,2022,135000,1,pink
8958,2022,209100,0,light pink
8959,2022,154600,1,pink
8960,2022,180000,0,light pink
8961,2022,160000,1,pink
8962,2022,205300,0,light pink
8963,2022,140400,1,pink
8964,2022,176000,0,light pink
8965,2022,144000,1,pink
8966,2022,200100,0,light pink
8967,2022,160000,1,pink
8968,2022,70500,3,dark purple
8969,2022,54000,3,dark purple
8970,2022,205300,0,light pink
8971,2022,140400,1,pink
8972,2022,205300,0,light pink
8973,2022,184700,0,light pink
8974,2022,175100,0,light pink
8975,2022,140250,1,pink
8976,2022,116150,1,pink
8977,2022,99050,3,dark purple
8978,2022,145000,1,pink
8979,2022,130000,1,pink
8980,2022,112900,1,pink
8981,2022,90320,3,dark purple
8982,2022,85000,3,dark purple
8983,2022,75000,3,dark purple
8984,2022,214000,0,light pink
8985,2022,192600,0,light pink
8986,2022,266400,2,purple
8987,2022,213120,0,light pink
8988,2022,155000,1,pink
8989,2022,115000,1,pink
8990,2022,141300,1,pink
8991,2022,102100,3,dark purple
8992,2022,115934,1,pink
8993,2022,81666,3,dark purple
8994,2022,206699,0,light pink
8995,2022,99100,3,dark purple
8996,2022,130000,1,pink
8997,2022,110500,1,pink
8998,2022,61566,3,dark purple
8999,2022,43096,3,dark purple
9000,2022,80000,3,dark purple
9001,2022,60000,3,dark purple
9002,2022,192564,0,light pink
9003,2022,144854,1,pink
9004,2022,230000,0,light pink
9005,2022,150000,1,pink
9006,2022,150260,1,pink
9007,2022,109280,1,pink
9008,2022,170000,0,light pink
9009,2022,150000,1,pink
9010,2022,160000,1,pink
9011,2022,130000,1,pink
9012,2022,67000,3,dark purple
9013,2022,52000,3,dark purple
9014,2022,154000,1,pink
9015,2022,126000,1,pink
9016,2022,129000,1,pink
9017,2022,99000,3,dark purple
9018,2022,210000,0,light pink
9019,2022,140000,1,pink
9020,2022,210000,0,light pink
9021,2022,140000,1,pink
9022,2022,210000,0,light pink
9023,2022,140000,1,pink
9024,2022,100000,3,dark purple
9025,2022,69000,3,dark purple
9026,2022,210000,0,light pink
9027,2022,140000,1,pink
9028,2022,150075,1,pink
9029,2022,110925,1,pink
9030,2022,100000,3,dark purple
9031,2022,25000,3,dark purple
9032,2022,126500,1,pink
9033,2022,106260,1,pink
9034,2022,220110,0,light pink
9035,2022,160080,1,pink
9036,2022,105000,1,pink
9037,2022,100000,3,dark purple
9038,2022,170000,0,light pink
9039,2022,135000,1,pink
9040,2022,230000,0,light pink
9041,2022,140000,1,pink
9042,2022,135000,1,pink
9043,2022,50000,3,dark purple
9044,2022,220000,0,light pink
9045,2022,140000,1,pink
9046,2022,172386,0,light pink
9047,2022,86193,3,dark purple
9048,2022,220000,0,light pink
9049,2022,120000,1,pink
9050,2022,200000,0,light pink
9051,2022,120000,1,pink
9052,2022,120000,1,pink
9053,2022,65000,3,dark purple
9054,2022,324000,2,purple
9055,2022,216000,0,light pink
9056,2022,210000,0,light pink
9057,2022,100000,3,dark purple
9058,2022,185100,0,light pink
9059,2022,104890,1,pink
9060,2022,105000,1,pink
9061,2022,80000,3,dark purple
9062,2022,76814,3,dark purple
9063,2020,117104,1,pink
9064,2022,192037,0,light pink
9065,2022,120000,1,pink
9066,2022,55685,3,dark purple
9067,2022,52533,3,dark purple
9068,2022,75000,3,dark purple
9069,2022,157000,1,pink
9070,2022,69133,3,dark purple
9071,2022,65000,3,dark purple
9072,2022,68293,3,dark purple
9073,2021,109000,1,pink
9074,2022,67597,3,dark purple
9075,2022,20000,3,dark purple
9076,2021,102839,3,dark purple
9077,2022,200000,0,light pink
9078,2022,51081,3,dark purple
9079,2022,78000,3,dark purple
9080,2022,135000,1,pink
9081,2022,115000,1,pink
9082,2022,83864,3,dark purple
9083,2022,40000,3,dark purple
9084,2022,31520,3,dark purple
9085,2022,59888,3,dark purple
9086,2020,54742,3,dark purple
9087,2022,89306,3,dark purple
9088,2022,83171,3,dark purple
9089,2022,165000,0,light pink
9090,2022,153000,1,pink
9091,2022,100000,3,dark purple
9092,2022,76814,3,dark purple
9093,2022,33609,3,dark purple
9094,2022,75000,3,dark purple
9095,2020,20000,3,dark purple
9096,2022,30469,3,dark purple
9097,2021,69999,3,dark purple
9098,2022,55475,3,dark purple
9099,2022,61989,3,dark purple
9100,2022,152500,1,pink
9101,2022,120000,1,pink
9102,2022,135000,1,pink
9103,2022,405000,2,purple
9104,2021,150000,1,pink
9105,2021,240000,2,purple
9106,2021,135000,1,pink
9107,2021,80000,3,dark purple
9108,2022,380000,2,purple
9109,2022,120402,1,pink
9110,2022,177000,0,light pink
9111,2022,65141,3,dark purple
9112,2022,48000,3,dark purple
9113,2022,20000,3,dark purple
9114,2021,220000,0,light pink
9115,2022,150000,1,pink
9116,2021,90000,3,dark purple
9117,2022,100000,3,dark purple
9118,2021,100000,3,dark purple
9119,2022,100000,3,dark purple
9120,2022,144000,1,pink
9121,2022,155499,1,pink
9122,2021,24000,3,dark purple
9123,2021,38400,3,dark purple
9124,2022,100000,3,dark purple
9125,2021,82500,3,dark purple
9126,2021,49646,3,dark purple
9127,2022,120000,1,pink
9128,2022,84053,3,dark purple
9129,2021,20000,3,dark purple
9130,2022,125000,1,pink
9131,2021,120000,1,pink
9132,2021,110037,1,pink
9133,2022,21013,3,dark purple
9134,2021,50000,3,dark purple
9135,2021,200000,0,light pink
9136,2021,60000,3,dark purple
9137,2021,200000,0,light pink
9138,2021,100000,3,dark purple
9139,2021,100000,3,dark purple
9140,2021,82744,3,dark purple
9141,2020,59303,3,dark purple
9142,2021,62649,3,dark purple
9143,2021,82528,3,dark purple
9144,2021,170000,0,light pink
9145,2021,150000,1,pink
9146,2021,55000,3,dark purple
9147,2021,250000,2,purple
9148,2021,80000,3,dark purple
9149,2020,70000,3,dark purple
9150,2021,130026,1,pink
9151,2021,63831,3,dark purple
9152,2020,68428,3,dark purple
9153,2021,85000,3,dark purple
9154,2021,230000,0,light pink
9155,2021,125000,1,pink
9156,2021,120000,1,pink
9157,2020,450000,2,purple
9158,2020,46759,3,dark purple
9159,2020,74130,3,dark purple
9160,2021,127221,1,pink
9161,2021,144000,1,pink
9162,2021,75774,3,dark purple
9163,2021,150000,1,pink
9164,2020,103000,3,dark purple
9165,2021,153000,1,pink
9166,2021,90000,3,dark purple
9167,2021,90000,3,dark purple
9168,2021,60000,3,dark purple
9169,2021,50000,3,dark purple
9170,2021,270000,2,purple
9171,2021,54238,3,dark purple
9172,2021,47282,3,dark purple
9173,2021,153667,1,pink
9174,2021,28476,3,dark purple
9175,2021,110000,1,pink
9176,2021,82528,3,dark purple
9177,2020,250000,2,purple
9178,2021,59102,3,dark purple
9179,2021,80000,3,dark purple
9180,2020,138000,1,pink
9181,2021,140000,1,pink
9182,2021,79197,3,dark purple
9183,2021,170000,0,light pink
9184,2021,80000,3,dark purple
9185,2020,45760,3,dark purple
9186,2021,100000,3,dark purple
9187,2021,53192,3,dark purple
9188,2021,235000,0,light pink
9189,2021,150000,1,pink
9190,2020,79833,3,dark purple
9191,2021,225000,0,light pink
9192,2021,76833,3,dark purple
9193,2020,50180,3,dark purple
9194,2021,88654,3,dark purple
9195,2021,103160,3,dark purple
9196,2021,113476,1,pink
9197,2021,94564,3,dark purple
9198,2021,150000,1,pink
9199,2021,115000,1,pink
9200,2021,187442,0,light pink
9201,2021,51519,3,dark purple
9202,2020,106000,1,pink
9203,2020,112872,1,pink
9204,2021,150000,1,pink
9205,2020,15966,3,dark purple
9206,2021,95746,3,dark purple
9207,2021,70000,3,dark purple
9208,2020,76958,3,dark purple
9209,2021,89294,3,dark purple
9210,2021,276000,2,purple
9211,2020,188000,0,light pink
9212,2021,160000,1,pink
9213,2020,105000,1,pink
9214,2021,200000,0,light pink
9215,2021,174000,0,light pink
9216,2021,93000,3,dark purple
9217,2021,60757,3,dark purple
9218,2021,90000,3,dark purple
9219,2020,70139,3,dark purple
9220,2021,170000,0,light pink
9221,2021,96282,3,dark purple
9222,2021,36643,3,dark purple
9223,2021,72212,3,dark purple
9224,2020,91000,3,dark purple
9225,2021,99703,3,dark purple
9226,2021,165000,0,light pink
9227,2021,80000,3,dark purple
9228,2021,103691,3,dark purple
9229,2020,42000,3,dark purple
9230,2020,115000,1,pink
9231,2021,63810,3,dark purple
9232,2020,260000,2,purple
9233,2021,110000,1,pink
9234,2021,180000,0,light pink
9235,2021,200000,0,light pink
9236,2020,109024,1,pink
9237,2021,200000,0,light pink
9238,2021,256000,2,purple
9239,2021,110000,1,pink
9240,2020,79833,3,dark purple
9241,2021,72500,3,dark purple
